customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,RecordDate
6505-XTMPX,Male,0,Yes,Yes,54,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,146.59,7944.67,Yes,2024-12-06
9226-UEFOW,Female,0,Yes,No,39,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),155.87,6152.72,No,2024-12-06
4174-EPASY,Female,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),161.48,6302.88,Yes,2024-12-06
1414-VFVUF,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),170.65,8536.08,Yes,2024-12-06
1884-ZPGDA,Female,0,Yes,Yes,49,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),201.41,9899.63,Yes,2024-12-06
3603-JWNLW,Male,0,Yes,No,54,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,179.18,9658.22,Yes,2024-12-06
1677-GTFLT,Female,0,No,Yes,48,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,125.97,6201.01,Yes,2024-12-06
8762-EAJKV,Female,0,Yes,No,24,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),126.95,2981.28,No,2024-12-06
5918-ITVKW,Female,0,No,No,34,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Mailed check,162.8,5436.25,No,2024-12-06
7368-GUKDP,Male,0,No,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),176.66,3142.27,No,2024-12-06
6791-HTEQH,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),151.89,9125.26,No,2024-12-06
9298-ZWHOZ,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),32.82,523.49,No,2024-12-06
1610-XEOEC,Male,0,Yes,No,65,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,180.78,11481.84,Yes,2024-12-06
4270-NNQVJ,Female,0,No,No,25,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,183.68,4523.43,No,2024-12-06
6031-ADYBA,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),169.77,5439.91,Yes,2024-12-06
5367-EQCDT,Male,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),129.6,5364.31,No,2024-12-07
8730-OOYEN,Female,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),136.31,6958.92,No,2024-12-07
4407-ZZNCK,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,117.16,4576.76,Yes,2024-12-07
3375-EBANJ,Female,0,Yes,Yes,51,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,137.13,6843.41,Yes,2024-12-07
4399-BADWS,Male,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,173.89,9829.29,Yes,2024-12-07
4522-MBKDF,Female,1,No,No,15,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),138.66,2112.18,Yes,2024-12-07
3337-QFBPC,Female,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),176.97,4307.17,No,2024-12-07
3834-PWXLS,Male,1,Yes,No,25,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),169.61,4221.81,No,2024-12-07
4998-UKLTV,Female,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),184.6,5846.07,Yes,2024-12-07
7006-PVTAW,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),214.29,13505.16,No,2024-12-07
2606-RZWOB,Female,0,Yes,No,47,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,158.6,7274.21,Yes,2024-12-07
2007-HNMKX,Male,0,No,No,32,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Credit card (automatic),178.41,5614.44,No,2024-12-07
6768-NNBXY,Male,0,No,No,26,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),143.71,3624.79,Yes,2024-12-07
3961-BOVSU,Female,0,No,No,15,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,180.85,2760.96,No,2024-12-07
8460-HIMDB,Female,1,Yes,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,159.82,9243.76,No,2024-12-07
1997-DABDH,Male,0,No,No,55,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),144.79,8021.44,Yes,2024-12-07
9966-LSIWT,Male,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),43.96,1575.95,No,2024-12-07
1834-DRVOG,Female,0,No,No,51,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,152.21,7550.76,No,2024-12-07
2772-WBXRV,Male,0,Yes,No,66,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),172.65,11296.29,Yes,2024-12-07
4814-WFBON,Male,0,Yes,No,54,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),211.48,11367.15,No,2024-12-07
1041-UCRXT,Female,0,No,Yes,27,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),118.15,3190.6,No,2024-12-07
8415-PUXDJ,Male,0,No,No,42,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,120.83,4925.97,No,2024-12-07
6127-NPAJX,Female,0,No,No,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),130.76,6697.53,No,2024-12-07
5536-JENAY,Female,0,Yes,Yes,38,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),134.57,5225.38,No,2024-12-07
8957-DGERF,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),160.23,4882.44,Yes,2024-12-07
9726-RWUJI,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),181.64,3238.83,Yes,2024-12-07
5304-AULSY,Female,0,Yes,No,19,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,No,Mailed check,151.88,2969.6,Yes,2024-12-07
3813-WKEAJ,Female,0,No,No,26,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Bank transfer (automatic),150.31,3969.61,Yes,2024-12-07
4429-SWTCZ,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),117.51,5854.42,No,2024-12-07
3516-IMZNK,Male,1,Yes,Yes,22,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),135.59,2910.73,Yes,2024-12-07
6368-GIFCM,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),153.86,9702.54,Yes,2024-12-07
7593-TYHXQ,Female,0,Yes,No,26,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),134.4,3459.94,No,2024-12-07
6149-WBHAD,Male,0,No,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),59.68,1626.2,No,2024-12-07
4166-SVMPU,Male,0,Yes,Yes,37,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),158.99,5900.21,Yes,2024-12-07
9264-UJXUY,Male,0,Yes,No,42,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,112.36,4682.63,No,2024-12-07
2136-VHYSO,Male,0,Yes,No,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.85,2077.47,No,2024-12-07
8171-WPCOT,Male,0,Yes,No,67,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),127.9,8410.09,Yes,2024-12-07
7415-OAITO,Male,0,Yes,No,30,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),155.14,4604.38,No,2024-12-07
6857-ZNLSP,Female,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.89,2305.44,No,2024-12-08
7985-NOIRX,Female,0,Yes,Yes,34,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,132.14,4368.92,No,2024-12-08
8856-OFKVE,Male,0,No,No,49,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),139.7,6959.41,No,2024-12-08
4155-NGJEH,Male,0,Yes,Yes,32,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),146.53,4730.45,Yes,2024-12-08
1494-XJYQZ,Male,1,No,No,33,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),199.47,6608.76,Yes,2024-12-08
4143-KXQGF,Male,0,No,No,39,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,194.12,7388.59,No,2024-12-08
9662-LGWQM,Male,1,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,52.66,2627.43,Yes,2024-12-08
6566-YYVSJ,Female,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Electronic check,189.99,5241.56,No,2024-12-08
1990-GCGFU,Male,0,Yes,No,32,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Bank transfer (automatic),155.84,4847.48,Yes,2024-12-08
2212-GTHLD,Male,0,Yes,No,18,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,189.07,3474.44,Yes,2024-12-08
3653-EGXOP,Female,0,No,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,61.95,2608.08,Yes,2024-12-08
3877-YBLEI,Female,0,No,No,38,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,172.48,6403.49,Yes,2024-12-08
4031-LYAKC,Female,0,No,No,18,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),144.02,2629.4,No,2024-12-08
2714-WCSHS,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,73.0,3458.02,Yes,2024-12-08
7413-VNPQH,Female,0,Yes,No,41,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),126.49,5059.68,No,2024-12-08
2070-XYFIG,Female,0,No,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.18,1860.67,Yes,2024-12-08
5271-BBBDH,Male,0,No,No,29,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),158.53,4701.43,No,2024-12-08
2388-YRVIG,Male,0,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),114.07,5280.32,No,2024-12-08
5429-WAEAH,Male,1,Yes,No,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),35.05,2020.6,No,2024-12-08
9004-LZIEL,Male,0,No,No,45,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),135.16,6132.65,No,2024-12-08
9566-BVZOA,Male,0,No,No,66,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,149.62,10158.57,Yes,2024-12-08
5045-JOSID,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),48.87,908.78,No,2024-12-08
7795-DGACK,Female,1,No,Yes,14,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),142.4,2024.08,Yes,2024-12-08
5893-GAXSQ,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),214.05,7825.57,Yes,2024-12-08
2538-QRGTC,Female,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),196.81,3100.13,Yes,2024-12-08
6699-URCKU,Female,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),153.14,6562.8,No,2024-12-08
9959-GZXSC,Male,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),189.66,5993.41,No,2024-12-08
6867-RVTJZ,Male,1,Yes,Yes,44,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),137.35,5869.03,No,2024-12-08
3016-AIFDK,Female,1,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.34,928.72,Yes,2024-12-08
2325-DNHQG,Male,1,No,No,42,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),171.12,7025.64,Yes,2024-12-08
1816-PLBJX,Male,0,Yes,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,40.64,1248.63,No,2024-12-08
9953-RREVK,Female,0,No,No,58,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),163.66,9613.42,No,2024-12-08
2427-MSNXZ,Male,0,No,No,47,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),167.14,7838.26,Yes,2024-12-08
3268-YGPLX,Female,0,Yes,No,35,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),173.89,6087.88,No,2024-12-08
9252-WPJFO,Female,0,Yes,No,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),47.15,2105.19,Yes,2024-12-08
4458-RDGCZ,Female,0,No,No,18,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),149.06,2687.95,Yes,2024-12-08
2713-TCUPH,Male,1,No,Yes,14,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),123.07,1688.93,No,2024-12-08
4726-QOGVJ,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,152.16,6444.85,No,2024-12-08
9141-FUAII,Male,0,No,No,21,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),134.42,2765.98,Yes,2024-12-08
6023-MTKCN,Female,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Mailed check,152.14,2610.21,No,2024-12-08
1640-CYBPN,Male,0,Yes,No,46,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,133.99,6124.51,Yes,2024-12-08
2478-DHFHL,Female,0,Yes,No,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.5,995.41,Yes,2024-12-08
1598-ERJYJ,Male,0,No,No,25,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),194.52,4821.04,Yes,2024-12-08
3270-EJWNH,Female,0,Yes,No,31,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,161.3,4889.54,No,2024-12-09
2677-REWJW,Female,0,No,Yes,28,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),164.16,4694.08,No,2024-12-09
9872-JKXTO,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,178.51,10095.93,Yes,2024-12-09
3737-FMVAC,Female,0,No,Yes,30,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),170.14,5129.45,No,2024-12-09
6500-JPUQW,Female,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,185.32,10303.93,No,2024-12-09
8770-OBJVT,Female,0,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),171.46,8882.22,Yes,2024-12-09
3262-UZIOT,Male,0,Yes,Yes,27,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,164.73,4484.72,No,2024-12-09
2550-IWZKM,Male,1,Yes,No,39,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Credit card (automatic),137.1,5444.3,No,2024-12-09
9794-JRIDU,Male,0,Yes,Yes,50,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Mailed check,176.87,8678.9,No,2024-12-09
4267-SAOJQ,Female,0,Yes,No,17,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Mailed check,142.52,2374.22,Yes,2024-12-09
2201-GZUYV,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,178.58,8471.56,No,2024-12-09
7398-IDHLE,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),53.82,1240.21,No,2024-12-09
4468-HOJUI,Female,1,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,170.17,8395.13,No,2024-12-09
5849-SJINL,Female,1,Yes,No,61,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),130.15,7872.8,No,2024-12-09
6275-GNRLM,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),186.57,6651.39,Yes,2024-12-09
9705-TSAMO,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),155.87,6189.72,Yes,2024-12-09
1376-GGNHD,Female,0,Yes,Yes,55,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),134.04,7180.86,No,2024-12-09
5101-HSSBE,Female,0,Yes,No,60,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),138.66,8221.26,No,2024-12-09
8468-JPZDE,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),174.81,9817.92,No,2024-12-09
1377-YWFBI,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,146.33,2256.17,Yes,2024-12-09
4699-WAEOS,Male,0,Yes,No,44,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),50.99,2183.57,No,2024-12-09
5208-BPKMV,Female,0,No,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),183.33,10613.25,No,2024-12-09
7441-WIGQQ,Female,0,Yes,No,59,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),146.68,8868.48,Yes,2024-12-09
5106-IXASY,Female,0,Yes,No,49,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,171.49,8598.02,Yes,2024-12-09
8784-OKMHQ,Male,0,Yes,No,52,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,84.41,4432.49,No,2024-12-09
4088-SGHGO,Female,1,Yes,No,53,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),207.99,10873.51,Yes,2024-12-09
5511-HYGXQ,Male,0,Yes,Yes,38,No,No phone service,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),149.71,5699.92,Yes,2024-12-09
3094-CGRDD,Female,0,Yes,Yes,14,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,180.44,2485.1,No,2024-12-09
5829-WOOPD,Male,0,Yes,No,47,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,149.94,7227.19,Yes,2024-12-09
4696-JVNFD,Male,1,Yes,Yes,8,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,156.2,1229.79,Yes,2024-12-09
1365-MBAMK,Female,0,Yes,Yes,45,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,174.34,7630.35,Yes,2024-12-09
9813-BLBZW,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),176.73,8264.04,Yes,2024-12-09
3358-OZAZM,Female,0,Yes,No,48,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),139.92,6747.77,No,2024-12-09
8370-WJPEG,Female,0,Yes,No,54,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),124.29,6634.2,Yes,2024-12-09
4952-FEUFA,Male,0,No,No,52,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,161.02,8453.82,No,2024-12-09
5711-IFJVF,Male,0,No,No,28,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Mailed check,145.28,4111.8,Yes,2024-12-09
6947-EAQFC,Female,0,Yes,No,39,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,156.96,6248.5,Yes,2024-12-09
3998-QOPLM,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,179.36,7535.82,Yes,2024-12-09
9087-FJXHH,Male,0,No,No,50,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,186.47,9419.78,No,2024-12-09
5096-RVJIE,Female,0,Yes,Yes,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,184.15,5396.52,No,2024-12-09
7226-LKXGA,Male,0,No,No,29,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),177.58,5242.92,Yes,2024-12-09
3284-OOIFY,Male,0,Yes,Yes,28,Yes,No,DSL,Yes,No,No,Yes,Yes,Yes,One year,No,Bank transfer (automatic),135.27,3824.51,Yes,2024-12-09
9845-ESJFK,Female,0,Yes,No,55,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),30.03,1650.24,No,2024-12-09
9798-PIHVH,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,193.09,4608.12,No,2024-12-09
6686-KFEAZ,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),147.86,2488.9,No,2024-12-10
8159-EOVTT,Male,0,No,No,18,Yes,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),148.85,2651.28,Yes,2024-12-10
2421-BQMUF,Female,0,Yes,No,28,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),18.5,533.46,No,2024-12-10
5388-SPWKK,Male,0,No,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,40.28,1323.42,Yes,2024-12-10
1283-VQSTE,Male,1,Yes,Yes,26,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Electronic check,165.16,4233.5,No,2024-12-10
8453-ASPCM,Female,0,Yes,No,29,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,One year,Yes,Credit card (automatic),171.93,5106.92,Yes,2024-12-10
6868-LRUFQ,Female,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),52.0,2607.55,No,2024-12-10
6706-ZBSGF,Female,0,Yes,No,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),179.01,3910.33,No,2024-12-10
1710-IHNFM,Male,0,Yes,No,42,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,Yes,Electronic check,103.26,4232.08,Yes,2024-12-10
6032-ZLARG,Female,0,Yes,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,64.88,654.77,No,2024-12-10
7046-IREEW,Male,0,Yes,No,42,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,No,Mailed check,150.95,6386.46,No,2024-12-10
9930-FXVWO,Male,0,Yes,No,44,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,188.48,8416.94,Yes,2024-12-10
8058-NHUFK,Male,0,No,No,19,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Mailed check,162.7,3031.29,No,2024-12-10
